loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose
12000.0,36.0,5.32,361.38,0,4.0,1,10.950824090522444,3
28000.0,60.0,8.18,570.16,1,10.0,1,11.289794413577894,2
19100.0,60.0,11.22,417.38,1,3.0,1,10.933124826700706,3
3000.0,36.0,8.38,94.54,1,5.0,3,11.050905878263567,1
10000.0,36.0,10.64,325.69,1,7.0,3,10.165890277802454,1
23325.0,36.0,11.22,766.07,1,10.0,1,11.542493975902508,2
23850.0,60.0,19.48,625.0,4,6.0,1,10.87806606028079,2
6000.0,36.0,8.38,189.08,1,6.0,3,10.645448706505872,1
6000.0,36.0,7.89,187.72,0,5.0,1,10.933124826700706,3
15000.0,36.0,12.05,498.58,2,3.0,1,11.385103457032141,1
30000.0,60.0,19.99,794.65,4,10.0,1,11.695255355062795,2
15700.0,36.0,5.32,472.81,0,2.0,1,11.674202123168433,1
10000.0,60.0,18.2,255.03,4,0.0,3,10.308985993422082,2
20000.0,60.0,11.22,437.05,1,10.0,1,11.156264806643742,2
4175.0,36.0,17.57,150.04,3,,3,9.363318936573263,2
5250.0,36.0,9.99,169.38,1,3.0,3,10.645448706505872,5
24000.0,60.0,17.57,603.85,3,1.0,3,12.154784614286667,1
10000.0,36.0,6.24,305.31,0,2.0,1,13.122365377402328,2
21000.0,60.0,10.78,454.3,1,10.0,1,10.985309671896763,2
18850.0,60.0,16.55,463.93,3,10.0,2,10.62135173563291,2
25000.0,36.0,5.32,752.87,0,10.0,1,11.451060699493427,2
12000.0,36.0,9.76,385.86,1,10.0,3,11.294035354935634,1
13000.0,60.0,8.38,265.97,1,0.0,1,10.896757843893464,2
4600.0,36.0,17.57,165.32,3,,3,9.575052927597381,8
11050.0,36.0,9.76,355.31,1,3.0,3,10.308985993422082,1
12000.0,60.0,14.33,281.28,2,2.0,3,11.350418300109132,2
22000.0,60.0,16.99,546.64,3,4.0,3,10.915106645867501,2
6000.0,36.0,12.59,200.99,2,0.0,3,10.085850775128717,2
7000.0,36.0,16.99,249.54,3,10.0,1,11.245438099803966,6
6400.0,36.0,9.17,204.03,1,10.0,3,10.434145214930487,2
21000.0,36.0,9.17,669.46,1,10.0,2,11.559341384278195,2
1500.0,36.0,7.26,46.5,0,10.0,1,10.714439990727769,8
8000.0,36.0,6.24,244.25,0,3.0,2,11.350418300109132,1
6700.0,36.0,18.99,245.57,4,2.0,3,9.952325334619427,8
4575.0,36.0,16.99,163.09,3,10.0,1,11.082157933374816,2
4200.0,36.0,9.17,133.9,1,2.0,3,10.915106645867501,1
12000.0,60.0,13.67,277.18,2,2.0,1,10.596659732783579,1
28000.0,36.0,7.26,867.9,0,10.0,1,11.561725152903833,2
26200.0,60.0,20.99,708.66,4,10.0,3,11.522885696764481,2
1400.0,36.0,16.55,49.61,3,10.0,1,11.652696102959753,8
18475.0,60.0,19.99,489.38,4,6.0,3,11.156264806643742,2
7000.0,36.0,7.26,216.98,0,10.0,1,11.156264806643742,3
1000.0,36.0,11.22,32.85,1,3.0,3,11.407576060361786,2
15000.0,36.0,11.99,498.15,2,1.0,3,10.874891274463195,2
12000.0,36.0,12.59,401.97,2,3.0,3,10.268165387743457,2
20000.0,36.0,9.17,637.58,1,10.0,1,11.280375309956447,2
6400.0,36.0,7.26,198.38,0,2.0,3,10.714439990727769,1
30000.0,36.0,9.8,965.21,1,8.0,1,11.51293546492023,2
21600.0,36.0,8.18,678.67,1,4.0,1,11.19548497035417,1
20000.0,36.0,5.32,602.3,0,3.0,3,11.835016210489899,2
10000.0,36.0,6.49,306.45,0,10.0,1,11.571203807011969,1
4000.0,36.0,10.78,130.54,1,2.0,1,11.141876276228,2
25000.0,60.0,20.99,676.2,4,10.0,3,11.002116507732017,2
15000.0,36.0,9.76,482.32,1,3.0,3,10.819798284210286,2
20000.0,60.0,13.18,456.91,2,10.0,1,11.082157933374816,2
15000.0,60.0,15.41,360.09,3,9.0,1,11.362114203075018,3
16000.0,60.0,8.38,327.34,1,1.0,1,11.407576060361786,2
11000.0,36.0,10.78,358.99,1,10.0,3,12.601490784782534,8
10000.0,36.0,8.38,315.12,1,4.0,1,11.42955472553732,2
19800.0,60.0,11.22,432.68,1,10.0,1,11.225256725762893,2
11000.0,36.0,12.59,368.47,2,2.0,3,11.289794413577894,2
7000.0,36.0,9.76,225.09,1,10.0,3,12.367345048436391,2
16000.0,60.0,17.86,405.08,3,4.0,3,11.082157933374816,2
35000.0,36.0,8.38,1102.92,1,7.0,1,11.661354090740998,3
18000.0,60.0,21.99,497.04,5,0.0,3,10.859018228147885,8
4000.0,36.0,11.99,132.84,2,4.0,3,10.596659732783579,1
8000.0,36.0,8.18,251.36,1,3.0,1,10.859018228147885,1
6000.0,36.0,10.64,195.42,1,7.0,1,11.002116507732017,2
10000.0,36.0,12.59,334.97,2,2.0,3,11.225256725762893,2
3700.0,36.0,18.99,135.61,4,1.0,1,10.87806606028079,10
1675.0,36.0,9.76,53.86,1,10.0,1,10.950824090522444,3
11200.0,60.0,13.67,258.7,2,10.0,1,11.082157933374816,3
21600.0,60.0,7.89,436.84,0,3.0,1,10.859018228147885,2
35000.0,60.0,20.99,946.68,4,3.0,3,11.321292693045136,2
16000.0,36.0,5.32,481.84,0,10.0,1,11.90378442068903,1
9000.0,36.0,16.55,318.87,3,2.0,3,10.645448706505872,1
16000.0,36.0,11.22,525.49,1,10.0,1,11.326607934898927,2
12000.0,36.0,7.26,371.96,0,0.0,2,10.491301994830229,1
30000.0,60.0,9.76,633.88,1,,1,11.289794413577894,2
5000.0,36.0,11.99,166.05,2,8.0,1,10.298935994257638,2
35000.0,60.0,18.99,907.73,4,10.0,1,11.289794413577894,2
17000.0,36.0,10.99,556.48,1,10.0,1,11.695255355062795,1
12000.0,36.0,16.99,427.78,3,10.0,3,11.296807178592772,2
8000.0,36.0,10.64,260.55,1,5.0,3,11.002116507732017,1
24000.0,60.0,11.99,533.75,2,1.0,1,12.154784614286667,2
23450.0,60.0,17.86,593.7,3,9.0,1,10.839600519357369,2
16000.0,60.0,12.59,360.7,2,10.0,1,10.463131911491967,5
12000.0,36.0,10.64,390.83,1,4.0,3,11.010415172807951,1
10000.0,36.0,13.67,340.18,2,0.0,3,10.308985993422082,1
16000.0,60.0,13.67,369.57,2,,3,10.714439990727769,2
15000.0,36.0,10.99,491.01,1,2.0,3,11.081373022098745,1
24000.0,60.0,13.67,554.35,2,4.0,1,11.082157933374816,2
5000.0,36.0,9.76,160.78,1,5.0,3,10.463131911491967,1
11000.0,36.0,6.89,339.1,0,0.0,1,10.915106645867501,1
15000.0,36.0,9.17,478.19,1,10.0,1,10.819798284210286,2
28000.0,36.0,12.59,937.92,2,10.0,2,11.407576060361786,1
19350.0,60.0,17.57,486.85,3,0.0,1,10.915106645867501,2
28000.0,36.0,6.89,863.16,0,6.0,1,11.650798668278448,2
3000.0,36.0,11.22,98.53,1,3.0,3,10.308985993422082,5
15000.0,60.0,16.59,369.49,3,1.0,1,10.915106645867501,2
18000.0,36.0,11.99,597.78,2,3.0,1,10.799595985047786,1
3000.0,36.0,20.5,112.26,4,4.0,3,9.210440366976515,2
25300.0,36.0,10.64,823.99,1,10.0,1,11.082157933374816,2
12000.0,60.0,13.18,274.15,2,10.0,1,10.819798284210286,1
20000.0,36.0,9.17,637.58,1,6.0,1,11.915058360753717,2
3000.0,36.0,9.17,95.64,1,10.0,3,10.165890277802454,2
35000.0,60.0,21.99,966.47,5,10.0,1,11.48247656671073,2
20000.0,36.0,5.32,602.3,0,4.0,3,11.159117834926688,2
5000.0,36.0,9.17,159.4,1,10.0,3,10.77897712300635,2
7500.0,36.0,11.22,246.33,1,10.0,3,10.596659732783579,2
6000.0,36.0,7.26,185.98,0,10.0,3,10.308985993422082,2
12000.0,36.0,7.26,371.96,0,4.0,1,11.608244735642321,2
14750.0,60.0,20.99,398.96,4,6.0,2,10.62135173563291,2
8000.0,36.0,15.41,278.94,3,2.0,3,11.082157933374816,1
12000.0,36.0,11.48,395.6,1,10.0,1,10.491301994830229,2
25100.0,60.0,22.99,707.44,5,10.0,1,11.321728639236905,2
25000.0,36.0,11.99,830.24,2,10.0,2,11.918397239722838,1
6500.0,36.0,11.49,214.32,1,0.0,3,9.903537551286169,2
6600.0,36.0,10.99,216.05,1,3.0,1,11.127277689932466,2
5600.0,36.0,6.89,172.64,0,5.0,3,10.308985993422082,0
17600.0,60.0,17.86,445.59,3,9.0,1,10.819798284210286,2
10000.0,36.0,11.22,328.43,1,9.0,2,10.571342565808699,2
14050.0,60.0,22.99,396.0,5,3.0,1,10.571342565808699,1
10400.0,36.0,7.89,325.38,0,8.0,3,11.350418300109132,2
3600.0,36.0,9.17,114.77,1,5.0,3,10.90971039191089,11
22250.0,60.0,16.99,552.86,3,10.0,1,11.156264806643742,2
20000.0,36.0,7.89,625.72,0,10.0,1,10.724346097163352,3
28000.0,36.0,7.26,867.9,0,10.0,1,11.461642696843066,1
35000.0,60.0,16.55,861.4,3,0.0,1,11.51293546492023,1
10000.0,36.0,7.89,312.86,0,10.0,2,10.799595985047786,1
7000.0,36.0,16.55,248.01,3,10.0,3,11.736077016252437,3
14400.0,36.0,10.64,468.99,1,0.0,3,11.51293546492023,1
7500.0,36.0,7.26,232.48,0,,1,10.463131911491967,1
1400.0,36.0,9.8,45.05,1,1.0,1,10.859018228147885,2
25000.0,60.0,9.17,521.03,1,10.0,3,11.366754528799241,2
19200.0,60.0,10.78,415.36,1,0.0,3,11.082157933374816,2
2000.0,36.0,15.41,69.74,3,2.0,1,11.141876276228,8
16050.0,36.0,17.57,576.79,3,,2,10.505094936455558,2
7000.0,36.0,11.99,232.47,2,4.0,3,10.239995502805314,8
7500.0,36.0,9.8,241.31,1,1.0,1,10.714439990727769,11
6900.0,36.0,11.22,226.62,1,3.0,3,11.225256725762893,2
24025.0,36.0,11.99,797.86,2,0.0,1,11.736077016252437,2
10000.0,36.0,10.64,325.69,1,2.0,3,11.225256725762893,2
19950.0,60.0,15.41,478.92,3,7.0,1,11.225256725762893,3
16000.0,36.0,7.89,500.58,0,10.0,3,11.112462823634855,2
24000.0,36.0,6.24,732.74,0,10.0,1,12.433212202169729,2
35000.0,60.0,20.99,946.68,4,8.0,1,12.429220196836383,2
20000.0,60.0,18.99,518.71,4,10.0,3,11.225256725762893,8
15000.0,60.0,12.05,334.05,2,0.0,3,10.373522431293592,1
5000.0,36.0,11.99,166.05,2,,1,10.203629181337648,3
16000.0,60.0,13.67,369.57,2,5.0,1,10.657681853882542,2
24000.0,60.0,13.67,554.35,2,10.0,1,11.338583982516495,3
14200.0,60.0,18.2,362.14,4,10.0,2,10.985309671896763,2
8150.0,36.0,19.99,302.85,4,3.0,3,10.308985993422082,2
24000.0,36.0,11.22,788.24,1,3.0,1,11.002116507732017,2
20000.0,36.0,7.89,625.72,0,10.0,1,11.407576060361786,2
5375.0,36.0,16.55,190.44,3,9.0,1,11.225256725762893,2
2500.0,36.0,11.99,83.03,2,6.0,1,11.156264806643742,6
35000.0,36.0,12.59,1172.39,2,2.0,3,11.277215789596891,1
15000.0,60.0,11.49,329.82,1,5.0,1,11.002116507732017,1
17400.0,60.0,18.2,443.75,4,8.0,1,11.407576060361786,2
10000.0,60.0,18.2,255.03,4,2.0,1,11.002116507732017,2
6500.0,36.0,5.32,195.75,0,10.0,1,11.440365524765754,1
28000.0,60.0,9.17,583.55,1,,1,11.424203534909424,2
15000.0,60.0,11.49,329.82,1,2.0,2,11.407576060361786,1
12000.0,36.0,10.64,390.83,1,10.0,1,11.350418300109132,1
21000.0,36.0,13.18,709.4,2,10.0,2,11.695255355062795,2
5000.0,36.0,13.67,170.09,2,1.0,3,10.491301994830229,2
25000.0,60.0,8.38,511.47,1,3.0,1,11.652696102959753,3
14000.0,60.0,13.18,319.84,2,10.0,1,11.289794413577894,8
28000.0,36.0,12.59,937.92,2,1.0,1,11.736077016252437,2
17000.0,36.0,11.99,564.57,2,10.0,1,11.289794413577894,2
13675.0,36.0,19.99,508.15,4,8.0,3,10.545367754151743,2
30000.0,36.0,6.89,924.81,0,3.0,1,11.849404844423074,1
20000.0,60.0,13.67,461.96,2,10.0,1,11.775297421715825,2
18300.0,60.0,14.33,428.95,2,3.0,1,10.819798284210286,2
5000.0,36.0,6.24,152.66,0,1.0,1,11.082157933374816,1
12000.0,60.0,18.49,307.93,4,2.0,1,10.819798284210286,2
15000.0,36.0,9.8,482.61,1,10.0,3,11.185823192802378,2
25000.0,60.0,16.55,615.29,3,10.0,1,11.002116507732017,1
11450.0,36.0,13.18,386.79,2,9.0,3,12.371591321286905,2
14925.0,60.0,18.49,382.99,4,0.0,3,10.645448706505872,2
15000.0,60.0,16.55,369.17,3,10.0,1,10.87806606028079,1
20000.0,36.0,7.89,625.72,0,0.0,3,11.461642696843066,2
20000.0,36.0,7.26,619.93,0,3.0,1,11.385103457032141,2
5000.0,36.0,11.22,164.22,1,1.0,3,9.903537551286169,2
25000.0,36.0,5.32,752.87,0,4.0,1,11.552155793461898,2
35000.0,60.0,17.57,880.61,3,4.0,1,11.49273296168228,3
15000.0,36.0,6.89,462.41,0,10.0,3,10.819798284210286,1
5000.0,36.0,10.64,162.85,1,0.0,3,9.99884318585288,8
10600.0,36.0,9.17,337.92,1,3.0,3,10.463131911491967,1
16000.0,36.0,9.76,514.48,1,5.0,3,11.461642696843066,2
24200.0,60.0,18.99,627.63,4,10.0,3,10.96247504642097,2
24000.0,60.0,19.48,628.93,4,10.0,1,11.665655135642039,1
7000.0,36.0,8.38,220.59,1,10.0,2,11.373674891823535,2
3000.0,36.0,10.64,97.71,1,10.0,1,11.362114203075018,2
31275.0,36.0,15.41,1090.45,3,2.0,2,11.350418300109132,2
3000.0,36.0,12.59,100.5,2,2.0,3,10.404293143019792,0
18000.0,36.0,8.38,567.22,1,4.0,1,11.775297421715825,2
10000.0,36.0,10.64,325.69,1,8.0,1,11.156264806643742,2
15000.0,60.0,15.41,360.09,3,10.0,3,11.002116507732017,2
26500.0,60.0,24.99,777.66,5,10.0,2,10.87806606028079,3
30000.0,36.0,11.99,996.29,2,7.0,3,11.561725152903833,1
35000.0,60.0,16.99,869.66,3,10.0,1,11.56007619075656,2
1000.0,36.0,12.59,33.5,2,2.0,3,10.328787967145063,8
10000.0,36.0,14.85,345.92,2,2.0,3,10.936689829317784,2
17000.0,36.0,12.88,571.82,2,9.0,3,11.39640288460621,2
1000.0,36.0,12.59,33.5,2,5.0,2,11.270866642542865,8
14400.0,36.0,7.89,450.52,0,10.0,3,10.915106645867501,2
10000.0,36.0,5.32,301.15,0,,1,11.289794413577894,1
35000.0,60.0,17.57,880.61,3,10.0,1,11.695255355062795,1
10000.0,36.0,10.64,325.69,1,8.0,3,10.701197430581601,2
12000.0,60.0,8.38,245.51,1,0.0,3,11.461642696843066,1
24000.0,60.0,11.22,524.46,1,0.0,3,11.082157933374816,2
3600.0,36.0,13.18,121.62,2,4.0,3,10.513171599094814,2
18000.0,36.0,7.89,563.15,0,3.0,3,10.530575055586564,1
3900.0,36.0,21.48,147.9,4,2.0,3,10.819798284210286,3
16800.0,36.0,6.89,517.9,0,4.0,1,11.695255355062795,2
15000.0,36.0,10.64,488.53,1,10.0,1,11.626263078808801,2
1500.0,36.0,15.41,52.3,3,7.0,3,10.625689524850522,8
35000.0,36.0,13.18,1182.33,2,1.0,3,11.407576060361786,1
8350.0,36.0,13.18,282.07,2,,1,10.49098862110394,1
10000.0,60.0,9.17,208.41,1,10.0,1,10.893047333337726,2
10500.0,36.0,11.22,344.86,1,8.0,3,11.034905792929415,8
16000.0,36.0,14.33,549.42,2,0.0,3,10.714439990727769,2
10000.0,36.0,9.17,318.79,1,8.0,1,11.002116507732017,1
21000.0,60.0,19.48,550.32,4,10.0,3,11.32781201446548,2
10000.0,36.0,9.17,318.79,1,8.0,2,11.289794413577894,2
7200.0,36.0,10.99,235.69,1,0.0,1,11.184435286790631,3
12000.0,36.0,9.17,382.55,1,1.0,3,11.156264806643742,1
20000.0,36.0,12.59,669.94,2,1.0,1,11.608244735642321,2
6000.0,36.0,8.38,189.08,1,10.0,2,12.429220196836383,5
15600.0,36.0,19.99,579.68,4,0.0,3,10.348205424565993,2
7200.0,36.0,7.49,223.94,0,5.0,2,10.915106645867501,5
8000.0,36.0,7.91,250.36,0,8.0,3,10.645448706505872,1
24200.0,60.0,16.99,601.31,3,10.0,1,10.915106645867501,2
30000.0,36.0,11.99,996.29,2,4.0,1,11.678448377988163,1
7025.0,36.0,18.49,255.71,4,2.0,3,9.99884318585288,10
10000.0,60.0,12.05,222.7,2,1.0,3,11.082157933374816,2
15000.0,60.0,11.49,329.82,1,10.0,2,10.799595985047786,2
17575.0,60.0,18.49,450.99,4,10.0,1,10.859018228147885,2
24000.0,60.0,11.99,533.75,2,,3,11.461642696843066,2
4000.0,36.0,9.17,127.52,1,0.0,3,10.268165387743457,2
12000.0,36.0,10.78,391.62,1,10.0,1,11.034905792929415,1
15350.0,60.0,17.57,386.21,3,8.0,3,11.608244735642321,8
25525.0,60.0,20.5,683.38,4,10.0,1,10.925956465688445,2
1600.0,36.0,17.86,57.74,3,0.0,2,11.728044909070784,8
9375.0,36.0,18.2,339.88,4,10.0,3,10.571342565808699,2
17600.0,36.0,23.13,682.49,5,0.0,3,10.596659732783579,1
17600.0,60.0,11.22,384.61,1,10.0,3,10.87806606028079,2
22000.0,60.0,7.89,444.93,0,5.0,3,11.652696102959753,2
1000.0,36.0,12.88,33.64,2,10.0,3,10.714439990727769,8
15000.0,36.0,6.24,457.97,0,3.0,2,10.933124826700706,1
20000.0,60.0,18.99,518.71,4,10.0,1,11.205054290550551,2
5600.0,36.0,10.64,182.39,1,0.0,1,10.819798284210286,2
19300.0,36.0,11.48,636.26,1,8.0,3,10.571342565808699,1
3000.0,36.0,12.59,100.5,2,,1,11.813037464800539,3
13000.0,36.0,8.38,409.66,1,1.0,2,10.819798284210286,1
5500.0,36.0,7.26,170.48,0,0.0,1,10.799595985047786,1
9000.0,36.0,16.55,318.87,3,9.0,1,11.097425172408931,2
35000.0,36.0,9.76,1125.42,1,3.0,1,11.571203807011969,3
11200.0,36.0,17.57,402.5,3,10.0,3,10.463131911491967,8
2400.0,36.0,13.44,81.38,2,1.0,3,11.695255355062795,2
5700.0,36.0,17.57,204.85,3,5.0,3,10.645448706505872,4
2000.0,36.0,11.99,66.42,2,10.0,3,10.915106645867501,2
24000.0,36.0,10.99,785.62,1,1.0,1,11.608244735642321,1
5000.0,36.0,16.55,177.15,3,10.0,1,11.112462823634855,3
35000.0,36.0,13.67,1190.62,2,5.0,1,11.440365524765754,2
5000.0,36.0,8.38,157.56,1,9.0,1,11.112462823634855,2
7200.0,36.0,6.24,219.83,0,10.0,1,11.225256725762893,3
20000.0,36.0,9.17,637.58,1,10.0,1,11.608244735642321,1
26000.0,36.0,10.78,848.51,1,4.0,1,11.385103457032141,2
16800.0,36.0,6.24,512.92,0,,1,11.034905792929415,1
32000.0,60.0,12.59,721.4,2,10.0,1,11.552155793461898,2
25000.0,60.0,13.18,571.14,2,2.0,1,11.461642696843066,1
35000.0,36.0,16.55,1240.03,3,2.0,3,11.553597048179268,2
3200.0,36.0,14.48,110.12,2,10.0,1,11.002116507732017,8
13625.0,60.0,15.77,329.68,3,2.0,3,10.34177474101152,2
1000.0,36.0,12.59,33.5,2,4.0,3,11.184435286790631,2
20000.0,36.0,5.32,602.3,0,2.0,1,12.138869243416007,2
21000.0,36.0,10.78,685.33,1,2.0,3,11.214478997071259,2
10000.0,36.0,9.17,318.79,1,2.0,1,11.002116507732017,2
7500.0,36.0,11.22,246.33,1,0.0,3,11.225256725762893,2
8000.0,36.0,11.22,262.75,1,,3,11.23850177707664,2
8500.0,36.0,11.99,282.29,2,5.0,3,10.819798284210286,2
17500.0,60.0,12.59,394.52,2,10.0,3,10.491301994830229,2
14000.0,36.0,7.26,433.95,0,1.0,3,10.736418414365374,1
25000.0,60.0,13.67,577.44,2,0.0,3,11.51293546492023,1
33000.0,60.0,21.99,911.24,5,0.0,1,11.695255355062795,7
8000.0,36.0,8.49,252.51,1,,3,10.463131911491967,1
2700.0,36.0,9.17,86.08,1,10.0,1,11.082157933374816,3
11400.0,60.0,22.99,321.31,5,2.0,3,10.799595985047786,3
15000.0,36.0,9.99,483.94,1,2.0,3,12.000283875037853,2
15500.0,36.0,7.26,480.44,0,4.0,1,10.859018228147885,2
4000.0,36.0,11.49,131.89,1,10.0,3,10.736418414365374,7
20000.0,60.0,14.48,470.36,2,0.0,3,11.082157933374816,1
5000.0,36.0,13.18,168.91,2,5.0,3,10.714439990727769,2
25000.0,60.0,24.99,733.64,5,10.0,1,11.211833885608513,2
15000.0,36.0,12.59,502.46,2,1.0,3,11.002116507732017,2
8400.0,36.0,9.17,267.79,1,3.0,3,10.34177474101152,2
20000.0,36.0,11.49,659.43,1,2.0,1,11.532737896139919,2
18000.0,60.0,13.67,415.76,2,0.0,1,10.915106645867501,1
28000.0,60.0,17.86,708.89,3,,2,11.289794413577894,3
18900.0,36.0,12.05,628.21,2,,3,10.668978650219241,2
7000.0,36.0,15.41,244.07,3,0.0,3,10.12667110305036,2
21000.0,36.0,10.64,683.94,1,6.0,1,11.608244735642321,2
4850.0,36.0,7.49,150.85,0,0.0,1,10.933124826700706,2
15000.0,36.0,6.89,462.41,0,10.0,1,11.082157933374816,1
12000.0,60.0,13.67,277.18,2,2.0,3,11.002116507732017,2
24000.0,60.0,9.17,500.19,1,1.0,3,11.51293546492023,2
35000.0,36.0,11.99,1162.34,2,10.0,1,12.072546967175038,2
20000.0,36.0,7.91,625.9,0,9.0,3,11.159117834926688,2
10000.0,36.0,7.26,309.97,0,10.0,1,10.950824090522444,3
28000.0,36.0,5.32,843.22,0,4.0,3,11.918397239722838,2
30000.0,60.0,17.57,754.81,3,5.0,3,11.58989576532275,2
27525.0,36.0,7.89,861.14,0,0.0,2,11.775297421715825,1
6000.0,36.0,11.99,199.26,2,10.0,3,11.532737896139919,2
18725.0,36.0,7.89,585.83,0,6.0,3,11.082157933374816,2
18300.0,36.0,5.32,551.11,0,9.0,1,11.225256725762893,2
16000.0,36.0,7.26,495.94,0,1.0,3,11.002116507732017,1
24000.0,60.0,17.57,603.85,3,10.0,3,10.809748150372926,2
13700.0,60.0,18.99,355.32,4,2.0,1,10.915106645867501,2
27375.0,36.0,11.22,899.08,1,10.0,1,12.100717685412471,1
17350.0,36.0,12.59,581.17,2,10.0,3,10.560618878891702,2
35000.0,60.0,15.41,840.2,3,10.0,1,11.472113887062386,2
15950.0,36.0,17.57,573.2,3,10.0,1,10.545367754151743,3
28000.0,60.0,15.41,672.16,3,,1,11.628154129886585,6
20000.0,36.0,9.17,637.58,1,3.0,3,11.561725152903833,1
12000.0,36.0,8.49,378.76,1,0.0,3,11.002116507732017,1
10000.0,60.0,7.89,202.24,0,8.0,3,10.819798284210286,2
18000.0,60.0,13.18,411.22,2,2.0,1,11.350418300109132,2
11000.0,36.0,7.89,344.15,0,2.0,1,11.050905878263567,1
28500.0,60.0,16.99,708.15,3,4.0,3,11.156264806643742,1
10000.0,36.0,11.49,329.72,1,10.0,1,11.082157933374816,1
9000.0,36.0,17.57,323.44,3,0.0,3,10.12667110305036,2
20000.0,36.0,12.59,669.94,2,10.0,1,11.608244735642321,2
15200.0,36.0,9.8,489.04,1,5.0,3,10.915106645867501,2
17625.0,60.0,18.2,449.48,4,10.0,1,10.799595985047786,2
6000.0,36.0,12.05,199.43,2,6.0,2,9.798182590890704,2
19000.0,60.0,27.31,583.7,6,10.0,1,10.819798284210286,3
35000.0,60.0,11.48,769.39,1,0.0,1,11.407576060361786,2
12000.0,60.0,13.67,277.18,2,5.0,3,10.645448706505872,0
16000.0,60.0,13.18,365.53,2,3.0,2,11.082157933374816,1
17500.0,36.0,5.32,527.01,0,10.0,2,11.51293546492023,1
13675.0,60.0,15.41,328.28,3,10.0,3,11.294844079248284,1
12000.0,36.0,11.22,394.12,1,0.0,3,10.714439990727769,1
18000.0,36.0,5.32,542.07,0,5.0,1,11.918397239722838,1
3500.0,36.0,9.76,112.55,1,9.0,3,10.308985993422082,2
18575.0,60.0,17.57,467.35,3,10.0,1,10.852226113276135,2
6000.0,36.0,9.76,192.93,1,,2,11.461642696843066,2
20275.0,36.0,16.55,718.33,3,10.0,1,10.968215530759235,0
35000.0,36.0,7.26,1084.87,0,10.0,1,12.165255859329688,1
26900.0,60.0,20.99,727.59,4,10.0,1,11.374341328709054,2
4800.0,36.0,11.99,159.41,2,10.0,1,11.608244735642321,11
24000.0,36.0,8.38,756.29,1,0.0,1,12.043559598368038,1
12000.0,36.0,10.99,392.81,1,10.0,1,11.258046118483998,2
4800.0,36.0,13.67,163.29,2,0.0,3,10.4300782518805,2
8000.0,36.0,13.67,272.15,2,0.0,1,9.741027444837728,5
15000.0,36.0,6.24,457.97,0,10.0,1,11.728044909070784,2
35000.0,36.0,14.48,1204.4,2,2.0,1,11.350418300109132,2
20000.0,36.0,5.32,602.3,0,0.0,1,11.51293546492023,2
18350.0,60.0,20.99,496.33,4,10.0,1,11.156264806643742,1
6000.0,36.0,7.49,186.61,0,10.0,1,11.608244735642321,2
2000.0,36.0,11.99,66.42,2,10.0,3,10.915106645867501,2
21000.0,60.0,25.99,628.63,5,5.0,1,11.156264806643742,8
8000.0,36.0,9.76,257.24,1,4.0,1,10.819798284210286,1
30000.0,36.0,17.86,1082.47,3,0.0,1,11.608244735642321,2
7700.0,36.0,16.99,274.49,3,5.0,2,11.112462823634855,2
5000.0,36.0,9.17,159.4,1,0.0,1,10.797144051901348,8
10000.0,36.0,7.89,312.86,0,3.0,1,14.626441218624947,1
15000.0,60.0,18.2,382.54,4,,1,10.866203750120928,3
20000.0,60.0,12.88,453.84,2,10.0,3,11.51293546492023,2
8000.0,36.0,9.17,255.04,1,3.0,3,10.55791989196796,1
4500.0,36.0,6.89,138.73,0,0.0,3,10.859018228147885,1
2150.0,36.0,18.99,78.8,4,10.0,1,10.62135173563291,2
20000.0,36.0,9.17,637.58,1,8.0,1,11.289794413577894,1
16000.0,60.0,22.99,450.96,5,3.0,3,11.863589378812122,3
5000.0,36.0,17.57,179.69,3,2.0,3,9.798182590890704,2
10000.0,36.0,14.48,344.12,2,7.0,2,11.608244735642321,11
14750.0,60.0,19.99,390.71,4,4.0,3,11.082157933374816,8
1550.0,36.0,13.67,52.73,2,4.0,3,10.645448706505872,2
30000.0,36.0,12.59,1004.91,2,3.0,2,11.849404844423074,2
7050.0,36.0,14.48,242.6,2,4.0,3,9.883335864325275,2
12500.0,36.0,9.17,398.49,1,0.0,2,10.714439990727769,2
2400.0,36.0,12.05,79.78,2,2.0,3,10.348205424565993,1
15000.0,36.0,6.99,463.09,0,4.0,1,11.884495917930654,8
5000.0,36.0,8.49,157.82,1,4.0,3,10.545367754151743,5
15000.0,60.0,17.27,374.97,3,6.0,3,10.645448706505872,2
25000.0,36.0,8.38,787.8,1,1.0,1,11.082157933374816,2
10000.0,36.0,9.76,321.55,1,10.0,3,10.373522431293592,2
27000.0,60.0,18.49,692.84,4,0.0,1,10.896757843893464,2
7500.0,36.0,11.22,246.33,1,8.0,3,11.046132675457146,1
11100.0,36.0,10.64,361.52,1,,2,10.976337489980798,2
16000.0,36.0,5.32,481.84,0,6.0,1,11.652696102959753,2
25600.0,36.0,5.32,770.94,0,10.0,2,11.561725152903833,1
18000.0,36.0,9.17,573.83,1,10.0,2,11.472113887062386,5
2500.0,36.0,10.64,81.43,1,3.0,3,11.373674891823535,2
12000.0,36.0,6.24,366.37,0,2.0,2,11.775297421715825,2
10000.0,36.0,10.78,326.35,1,10.0,2,11.19822841866684,2
26625.0,36.0,7.89,832.99,0,10.0,1,11.635151947212842,2
